01/12/15 22:00,FC Nantes,0 - 0,Olympique Lyon,3.21,3.19,2.32
02/12/15 20:00,SC Bastia,1 - 0,Girondins Bordeaux,2.89,3.1,2.56
02/12/15 20:00,Montpellier HSC,0 - 2,GFC Ajaccio,1.68,3.47,5.67
02/12/15 20:00,ESTAC Troyes,0 - 3,Toulouse FC,3.04,3.26,2.36
02/12/15 20:00,EA Guingamp,1 - 2,Stade Reims,1.91,3.34,4.22
02/12/15 20:00,AS Monaco,1 - 1,SM Caen,1.81,3.49,4.55
02/12/15 22:00,Lille OSC,1 - 0,AS St. Etienne,2.45,3.06,3.1
03/12/15 22:00,Stade Rennes,0 - 1,Olympique Marseille,3.15,3.2,2.34
04/12/15 21:30,OGC Nice,0 - 3,Paris St. Germain,7.03,4.28,1.47
05/12/15 18:00,Olympique Lyon,0 - 2,Angers SCO,1.75,3.42,5.15
05/12/15 21:00,GFC Ajaccio,1 - 1,FC Nantes,2.85,2.97,2.69
05/12/15 21:00,SC Bastia,1 - 2,AS Monaco,3.69,3.16,2.13
05/12/15 21:00,SM Caen,1 - 2,Lille OSC,2.41,3.03,3.17
05/12/15 21:00,Stade Reims,1 - 1,ESTAC Troyes,1.67,3.8,5.07
05/12/15 21:00,Toulouse FC,2 - 3,FC Lorient,2,3.36,3.85
06/12/15 15:00,Olympique Marseille,2 - 2,Montpellier HSC,1.7,3.67,5.02
06/12/15 18:00,Girondins Bordeaux,1 - 0,EA Guingamp,1.94,3.23,4.29
06/12/15 22:00,AS St. Etienne,1 - 1,Stade Rennes,2.08,3.12,3.91
11/12/15 21:30,Stade Rennes,1 - 1,SM Caen,2.44,3.14,3.04
12/12/15 17:00,Stade Reims,1 - 1,OGC Nice,2.68,3.12,2.74
12/12/15 21:00,ESTAC Troyes,1 - 1,SC Bastia,2.25,3.16,3.36
12/12/15 21:00,FC Nantes,1 - 1,Toulouse FC,2.48,3.09,3
12/12/15 21:00,Lille OSC,3 - 0,FC Lorient,1.82,3.35,4.77
12/12/15 21:00,Montpellier HSC,2 - 1,EA Guingamp,1.91,3.27,4.39
13/12/15 15:00,AS Monaco,1 - 0,AS St. Etienne,2.12,3.19,3.66
13/12/15 18:00,Angers SCO,1 - 1,Girondins Bordeaux,2.49,2.95,3.15
13/12/15 18:00,Olympique Marseille,1 - 1,GFC Ajaccio,1.46,4.21,7.46
13/12/15 22:00,Paris St. Germain,5 - 1,Olympique Lyon,1.26,5.7,11.75
18/12/15 21:30,OGC Nice,1 - 0,Montpellier HSC,2.37,3.17,3.12
19/12/15 18:00,SM Caen,0 - 3,Paris St. Germain,7.71,4.33,1.43
19/12/15 21:00,EA Guingamp,0 - 2,Stade Rennes,2.47,3.02,3.09
19/12/15 21:00,ESTAC Troyes,0 - 0,AS Monaco,4.2,3.48,1.88
19/12/15 21:00,FC Lorient,0 - 0,FC Nantes,2.2,3.16,3.46
19/12/15 21:00,SC Bastia,2 - 0,Stade Reims,2.4,3.08,3.14
19/12/15 21:00,Toulouse FC,1 - 1,Lille OSC,2.56,3.1,2.9
20/12/15 15:00,AS St. Etienne,1 - 0,Angers SCO,1.99,3.14,4.24
20/12/15 18:00,GFC Ajaccio,2 - 1,Olympique Lyon,3.28,3.14,2.3
20/12/15 22:00,Girondins Bordeaux,1 - 1,Olympique Marseille,2.99,3.14,2.48
08/01/16 21:30,Paris St. Germain,2 - 0,SC Bastia,1.1,9.45,24.44
09/01/16 18:00,Olympique Lyon,4 - 1,ESTAC Troyes,1.35,5.01,8.42
09/01/16 21:00,AS Monaco,2 - 2,GFC Ajaccio,1.6,3.67,6.14
09/01/16 21:00,Montpellier HSC,0 - 1,Girondins Bordeaux,2.35,3.12,3.21
09/01/16 21:00,Stade Reims,1 - 3,Toulouse FC,2.55,3.15,2.86
09/01/16 21:00,Stade Rennes,2 - 2,FC Lorient,1.91,3.23,4.42
09/01/16 21:00,Angers SCO,2 - 0,SM Caen,2.56,2.96,3.05
10/01/16 15:00,FC Nantes,2 - 1,AS St. Etienne,2.49,3.01,3.09
10/01/16 18:00,Lille OSC,1 - 1,OGC Nice,1.97,3.25,4.12
10/01/16 22:00,Olympique Marseille,0 - 0,EA Guingamp,1.64,3.65,5.77
15/01/16 21:30,OGC Nice,2 - 1,Angers SCO,2.05,3.15,3.99
16/01/16 18:00,Toulouse FC,0 - 1,Paris St. Germain,6.21,4.09,1.54
16/01/16 21:00,GFC Ajaccio,2 - 2,Stade Reims,2.17,3.15,3.53
16/01/16 21:00,SC Bastia,1 - 0,Montpellier HSC,3.09,2.97,2.5
16/01/16 21:00,EA Guingamp,2 - 2,FC Nantes,2.34,2.98,3.41
16/01/16 21:00,Girondins Bordeaux,1 - 0,Lille OSC,2.32,3.01,3.4
